,subid,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT
35,5f53216409e6d06275ef0545,36,0.02,0.05,0,0.05,0.7749998570000001,20,6.5,72,18,20,16,18
36,5f53216409e6d06275ef0545,37,0.01,0.05,0,0.05,0.921999931,20,6.5,72,18,20,16,18
37,5f53216409e6d06275ef0545,38,0.01,0.04,,,,20,6.5,72,18,20,16,18
38,5f53216409e6d06275ef0545,39,0.04,0.03,1,0.04,0.639000177,20,6.5,72,18,20,16,18
39,5f53216409e6d06275ef0545,40,0.01,0.03,0,0.03,1.164999962,20,6.5,72,18,20,16,18
40,5f53216409e6d06275ef0545,41,0.04,0.01,1,0.04,0.957000017,20,6.5,72,18,20,16,18
41,5f53216409e6d06275ef0545,42,0.02,0.05,0,0.05,0.8440001009999999,20,6.5,72,18,20,16,18
42,5f53216409e6d06275ef0545,43,0.03,0.03,1,0.03,0.7909998890000001,20,6.5,72,18,20,16,18
43,5f53216409e6d06275ef0545,44,0.04,0.02,1,0.04,0.256000042,20,6.5,72,18,20,16,18
44,5f53216409e6d06275ef0545,45,0.04,0.01,1,0.04,0.59100008,20,6.5,72,18,20,16,18
45,5f53216409e6d06275ef0545,46,0.01,0.01,1,0.01,0.748000145,20,6.5,72,18,20,16,18
46,5f53216409e6d06275ef0545,47,0.04,0.03,1,0.04,1.523999929,20,6.5,72,18,20,16,18
47,5f53216409e6d06275ef0545,48,0.02,0.01,1,0.02,1.254000187,20,6.5,72,18,20,16,18
48,5f53216409e6d06275ef0545,49,0.04,0.04,1,0.04,0.941000223,20,6.5,72,18,20,16,18
49,5f53216409e6d06275ef0545,50,0.03,0.05,0,0.05,0.799000025,20,6.5,72,18,20,16,18
0,55a43687fdf99b7da1908e0f,1,0.01,0.05,1,0.01,2.044,16,7.0,74,18,24,9,23
1,55a43687fdf99b7da1908e0f,2,0.01,0.02,1,0.01,1.4269,16,7.0,74,18,24,9,23
2,55a43687fdf99b7da1908e0f,3,0.01,0.02,1,0.01,1.1602,16,7.0,74,18,24,9,23
3,55a43687fdf99b7da1908e0f,4,0.04,0.01,0,0.01,1.3787,16,7.0,74,18,24,9,23
4,55a43687fdf99b7da1908e0f,5,0.04,0.03,0,0.03,1.3793,16,7.0,74,18,24,9,23
5,55a43687fdf99b7da1908e0f,6,0.05,0.04,0,0.04,1.0935,16,7.0,74,18,24,9,23
6,55a43687fdf99b7da1908e0f,7,0.04,0.01,0,0.01,0.9936,16,7.0,74,18,24,9,23
7,55a43687fdf99b7da1908e0f,8,0.02,0.02,1,0.02,2.2022,16,7.0,74,18,24,9,23
8,55a43687fdf99b7da1908e0f,9,0.05,0.02,0,0.02,1.0503,16,7.0,74,18,24,9,23
9,55a43687fdf99b7da1908e0f,10,0.02,0.03,1,0.02,1.6181,16,7.0,74,18,24,9,23
10,55a43687fdf99b7da1908e0f,11,0.02,0.04,1,0.02,1.1171,16,7.0,74,18,24,9,23
11,55a43687fdf99b7da1908e0f,12,0.02,0.04,1,0.02,0.7842,16,7.0,74,18,24,9,23
12,55a43687fdf99b7da1908e0f,13,0.05,0.01,0,0.01,0.617,16,7.0,74,18,24,9,23
13,55a43687fdf99b7da1908e0f,14,0.04,0.04,1,0.04,2.1689,16,7.0,74,18,24,9,23
14,55a43687fdf99b7da1908e0f,15,0.01,0.05,1,0.01,1.1024,16,7.0,74,18,24,9,23
15,55a43687fdf99b7da1908e0f,16,0.05,0.03,0,0.03,1.4344,16,7.0,74,18,24,9,23
16,55a43687fdf99b7da1908e0f,17,0.04,0.03,0,0.03,1.0336,16,7.0,74,18,24,9,23
17,55a43687fdf99b7da1908e0f,18,0.01,0.04,1,0.01,1.0503,16,7.0,74,18,24,9,23
18,55a43687fdf99b7da1908e0f,19,0.05,0.02,0,0.02,1.3674,16,7.0,74,18,24,9,23
19,55a43687fdf99b7da1908e0f,20,0.03,0.03,1,0.03,1.9017,16,7.0,74,18,24,9,23
20,55a43687fdf99b7da1908e0f,21,0.05,0.01,0,0.01,1.401,16,7.0,74,18,24,9,23
21,55a43687fdf99b7da1908e0f,22,0.04,0.02,0,0.02,1.7353,16,7.0,74,18,24,9,23
22,55a43687fdf99b7da1908e0f,23,0.04,0.01,0,0.01,0.9835,16,7.0,74,18,24,9,23
23,55a43687fdf99b7da1908e0f,24,0.03,0.02,0,0.02,1.6032,16,7.0,74,18,24,9,23
24,55a43687fdf99b7da1908e0f,25,0.02,0.05,1,0.02,1.5659,16,7.0,74,18,24,9,23
25,55a43687fdf99b7da1908e0f,26,0.01,0.02,1,0.01,1.4343,16,7.0,74,18,24,9,23
26,55a43687fdf99b7da1908e0f,27,0.05,0.01,0,0.01,1.0168,16,7.0,74,18,24,9,23
27,55a43687fdf99b7da1908e0f,28,0.03,0.05,1,0.03,2.2694,16,7.0,74,18,24,9,23
28,55a43687fdf99b7da1908e0f,29,0.01,0.01,1,0.01,0.733,16,7.0,74,18,24,9,23
29,55a43687fdf99b7da1908e0f,30,0.03,0.01,0,0.01,1.6848,16,7.0,74,18,24,9,23
30,55a43687fdf99b7da1908e0f,31,0.02,0.01,0,0.01,4.9744,16,7.0,74,18,24,9,23
31,55a43687fdf99b7da1908e0f,32,0.01,0.03,1,0.01,2.6535,16,7.0,74,18,24,9,23
32,55a43687fdf99b7da1908e0f,33,0.04,0.03,0,0.03,1.3343,16,7.0,74,18,24,9,23
33,55a43687fdf99b7da1908e0f,34,0.02,0.05,1,0.02,1.3341,16,7.0,74,18,24,9,23
34,55a43687fdf99b7da1908e0f,35,0.02,0.05,1,0.02,4.9579,16,7.0,74,18,24,9,23
35,55a43687fdf99b7da1908e0f,36,0.05,0.01,0,0.01,1.1504,16,7.0,74,18,24,9,23
36,55a43687fdf99b7da1908e0f,37,0.01,0.04,1,0.01,0.9668,16,7.0,74,18,24,9,23
37,55a43687fdf99b7da1908e0f,38,0.01,0.04,1,0.01,0.8834,16,7.0,74,18,24,9,23
38,55a43687fdf99b7da1908e0f,39,0.05,0.02,0,0.02,0.7998,16,7.0,74,18,24,9,23
39,55a43687fdf99b7da1908e0f,40,0.03,0.02,0,0.02,0.9167,16,7.0,74,18,24,9,23
40,55a43687fdf99b7da1908e0f,41,0.05,0.01,0,0.01,1.4175,16,7.0,74,18,24,9,23
41,55a43687fdf99b7da1908e0f,42,0.03,0.03,1,0.03,3.3211,16,7.0,74,18,24,9,23
42,55a43687fdf99b7da1908e0f,43,0.01,0.05,1,0.01,1.6514,16,7.0,74,18,24,9,23
43,55a43687fdf99b7da1908e0f,44,0.02,0.03,1,0.02,2.7701,16,7.0,74,18,24,9,23
44,55a43687fdf99b7da1908e0f,45,0.05,0.03,0,0.03,2.7202,16,7.0,74,18,24,9,23
45,55a43687fdf99b7da1908e0f,46,0.05,0.03,1,0.05,5.2081,16,7.0,74,18,24,9,23
46,55a43687fdf99b7da1908e0f,47,0.02,0.02,1,0.02,4.0892,16,7.0,74,18,24,9,23
47,55a43687fdf99b7da1908e0f,48,0.01,0.03,1,0.01,1.1844,16,7.0,74,18,24,9,23
48,55a43687fdf99b7da1908e0f,49,0.03,0.05,1,0.03,1.2507,16,7.0,74,18,24,9,23
49,55a43687fdf99b7da1908e0f,50,0.03,0.01,0,0.01,1.2841,16,7.0,74,18,24,9,23
0,5e31740eb3f28315c5e0d347,1,0.05,0.02,1,0.05,1.578000069,17,5.0,59,16,13,14,16
1,5e31740eb3f28315c5e0d347,2,0.01,0.02,1,0.01,1.024999857,17,5.0,59,16,13,14,16
2,5e31740eb3f28315c5e0d347,3,0.04,0.02,1,0.04,1.924000025,17,5.0,59,16,13,14,16
3,5e31740eb3f28315c5e0d347,4,0.03,0.02,0,0.02,1.882999897,17,5.0,59,16,13,14,16
4,5e31740eb3f28315c5e0d347,5,0.02,0.05,0,0.05,1.190000057,17,5.0,59,16,13,14,16
5,5e31740eb3f28315c5e0d347,6,0.04,0.01,1,0.04,2.444000006,17,5.0,59,16,13,14,16
6,5e31740eb3f28315c5e0d347,7,0.04,0.01,1,0.04,0.957000017,17,5.0,59,16,13,14,16
7,5e31740eb3f28315c5e0d347,8,0.02,0.02,0,0.02,1.486000061,17,5.0,59,16,13,14,16
8,5e31740eb3f28315c5e0d347,9,0.02,0.02,1,0.02,2.345000029,17,5.0,59,16,13,14,16
9,5e31740eb3f28315c5e0d347,10,0.01,0.04,1,0.01,2.628000021,17,5.0,59,16,13,14,16
10,5e31740eb3f28315c5e0d347,11,0.01,0.01,1,0.01,2.059000015,17,5.0,59,16,13,14,16
11,5e31740eb3f28315c5e0d347,12,0.04,0.03,1,0.04,1.826999903,17,5.0,59,16,13,14,16
12,5e31740eb3f28315c5e0d347,13,0.05,0.03,1,0.05,1.78399992,17,5.0,59,16,13,14,16
13,5e31740eb3f28315c5e0d347,14,0.02,0.04,1,0.02,3.5639998910000004,17,5.0,59,16,13,14,16
14,5e31740eb3f28315c5e0d347,15,0.01,0.03,1,0.01,2.710999966,17,5.0,59,16,13,14,16
15,5e31740eb3f28315c5e0d347,16,0.05,0.02,1,0.05,2.009000063,17,5.0,59,16,13,14,16
16,5e31740eb3f28315c5e0d347,17,0.05,0.01,1,0.05,1.473999977,17,5.0,59,16,13,14,16
17,5e31740eb3f28315c5e0d347,18,0.02,0.05,1,0.02,1.621999979,17,5.0,59,16,13,14,16
18,5e31740eb3f28315c5e0d347,19,0.05,0.01,0,0.01,2.326999903,17,5.0,59,16,13,14,16
19,5e31740eb3f28315c5e0d347,20,0.03,0.02,0,0.02,1.289999962,17,5.0,59,16,13,14,16
20,5e31740eb3f28315c5e0d347,21,0.01,0.03,0,0.03,3.414000034,17,5.0,59,16,13,14,16
21,5e31740eb3f28315c5e0d347,22,0.03,0.03,0,0.03,2.008000135,17,5.0,59,16,13,14,16
22,5e31740eb3f28315c5e0d347,23,0.03,0.03,0,0.03,1.839999914,17,5.0,59,16,13,14,16
23,5e31740eb3f28315c5e0d347,24,0.02,0.03,0,0.03,1.054999828,17,5.0,59,16,13,14,16
24,5e31740eb3f28315c5e0d347,25,0.04,0.04,,,,17,5.0,59,16,13,14,16
25,5e31740eb3f28315c5e0d347,26,0.01,0.05,0,0.05,2.588999987,17,5.0,59,16,13,14,16
26,5e31740eb3f28315c5e0d347,27,0.03,0.05,0,0.05,1.523000002,17,5.0,59,16,13,14,16
27,5e31740eb3f28315c5e0d347,28,0.05,0.01,0,0.01,1.021000147,17,5.0,59,16,13,14,16
28,5e31740eb3f28315c5e0d347,29,0.04,0.01,1,0.04,1.353999853,17,5.0,59,16,13,14,16
29,5e31740eb3f28315c5e0d347,30,0.03,0.05,0,0.05,0.8539998529999999,17,5.0,59,16,13,14,16
30,5e31740eb3f28315c5e0d347,31,0.05,0.03,0,0.03,1.072000027,17,5.0,59,16,13,14,16
31,5e31740eb3f28315c5e0d347,32,0.05,0.01,1,0.05,0.7749998570000001,17,5.0,59,16,13,14,16
32,5e31740eb3f28315c5e0d347,33,0.02,0.05,0,0.05,1.187000036,17,5.0,59,16,13,14,16
33,5e31740eb3f28315c5e0d347,34,0.01,0.05,1,0.01,0.865999937,17,5.0,59,16,13,14,16
34,5e31740eb3f28315c5e0d347,35,0.04,0.03,0,0.03,0.322999954,17,5.0,59,16,13,14,16
35,5e31740eb3f28315c5e0d347,36,0.02,0.03,0,0.03,1.674000025,17,5.0,59,16,13,14,16
36,5e31740eb3f28315c5e0d347,37,0.01,0.02,0,0.02,0.523999929,17,5.0,59,16,13,14,16
37,5e31740eb3f28315c5e0d347,38,0.01,0.02,0,0.02,1.984999895,17,5.0,59,16,13,14,16
38,5e31740eb3f28315c5e0d347,39,0.03,0.01,0,0.01,0.846000195,17,5.0,59,16,13,14,16
39,5e31740eb3f28315c5e0d347,40,0.01,0.05,0,0.05,0.480000019,17,5.0,59,16,13,14,16
40,5e31740eb3f28315c5e0d347,41,0.02,0.04,1,0.02,1.15199995,17,5.0,59,16,13,14,16
41,5e31740eb3f28315c5e0d347,42,0.01,0.04,1,0.01,0.014000177,17,5.0,59,16,13,14,16
42,5e31740eb3f28315c5e0d347,43,0.05,0.04,1,0.05,0.103000164,17,5.0,59,16,13,14,16
43,5e31740eb3f28315c5e0d347,44,0.01,0.04,0,0.04,1.59800005,17,5.0,59,16,13,14,16
44,5e31740eb3f28315c5e0d347,45,0.04,0.03,1,0.04,2.208999872,17,5.0,59,16,13,14,16
45,5e31740eb3f28315c5e0d347,46,0.05,0.03,0,0.03,1.267999887,17,5.0,59,16,13,14,16
46,5e31740eb3f28315c5e0d347,47,0.05,0.02,0,0.02,1.001999855,17,5.0,59,16,13,14,16
47,5e31740eb3f28315c5e0d347,48,0.05,0.01,1,0.05,1.225999832,17,5.0,59,16,13,14,16
48,5e31740eb3f28315c5e0d347,49,0.03,0.01,0,0.01,1.294999838,17,5.0,59,16,13,14,16
49,5e31740eb3f28315c5e0d347,50,0.02,0.01,0,0.01,2.141000032,17,5.0,59,16,13,14,16
0,5f5f09ebf7e0497dcdb37dee,1,0.05,0.02,1,0.05,1.226999998,22,5.666666667,63,18,17,14,14
1,5f5f09ebf7e0497dcdb37dee,2,0.04,0.01,1,0.04,0.606999874,22,5.666666667,63,18,17,14,14
2,5f5f09ebf7e0497dcdb37dee,3,0.03,0.05,0,0.05,1.662000179,22,5.666666667,63,18,17,14,14
3,5f5f09ebf7e0497dcdb37dee,4,0.05,0.03,1,0.05,0.727999926,22,5.666666667,63,18,17,14,14
4,5f5f09ebf7e0497dcdb37dee,5,0.05,0.01,1,0.05,0.739000082,22,5.666666667,63,18,17,14,14
5,5f5f09ebf7e0497dcdb37dee,6,0.01,0.04,0,0.04,0.6000001429999999,22,5.666666667,63,18,17,14,14
6,5f5f09ebf7e0497dcdb37dee,7,0.02,0.05,0,0.05,0.867000103,22,5.666666667,63,18,17,14,14
7,5f5f09ebf7e0497dcdb37dee,8,0.05,0.01,1,0.05,0.968000174,22,5.666666667,63,18,17,14,14
8,5f5f09ebf7e0497dcdb37dee,9,0.01,0.02,0,0.02,1.0299999709999998,22,5.666666667,63,18,17,14,14
9,5f5f09ebf7e0497dcdb37dee,10,0.01,0.05,0,0.05,0.833999872,22,5.666666667,63,18,17,14,14
10,5f5f09ebf7e0497dcdb37dee,11,0.01,0.05,0,0.05,0.694999933,22,5.666666667,63,18,17,14,14
11,5f5f09ebf7e0497dcdb37dee,12,0.03,0.02,1,0.03,0.828999996,22,5.666666667,63,18,17,14,14
12,5f5f09ebf7e0497dcdb37dee,13,0.01,0.01,1,0.01,0.919999838,22,5.666666667,63,18,17,14,14
13,5f5f09ebf7e0497dcdb37dee,14,0.04,0.04,0,0.04,1.2059998509999998,22,5.666666667,63,18,17,14,14
14,5f5f09ebf7e0497dcdb37dee,15,0.03,0.02,1,0.03,0.8380000590000001,22,5.666666667,63,18,17,14,14
15,5f5f09ebf7e0497dcdb37dee,16,0.04,0.03,1,0.04,0.690000057,22,5.666666667,63,18,17,14,14
16,5f5f09ebf7e0497dcdb37dee,17,0.05,0.03,1,0.05,0.786000013,22,5.666666667,63,18,17,14,14
17,5f5f09ebf7e0497dcdb37dee,18,0.01,0.05,0,0.05,0.7090001109999999,22,5.666666667,63,18,17,14,14
18,5f5f09ebf7e0497dcdb37dee,19,0.04,0.03,1,0.04,0.7109999659999999,22,5.666666667,63,18,17,14,14
19,5f5f09ebf7e0497dcdb37dee,20,0.03,0.01,1,0.03,0.789999962,22,5.666666667,63,18,17,14,14
20,5f5f09ebf7e0497dcdb37dee,21,0.01,0.02,0,0.02,0.735999823,22,5.666666667,63,18,17,14,14
21,5f5f09ebf7e0497dcdb37dee,22,0.04,0.02,1,0.04,0.601000071,22,5.666666667,63,18,17,14,14
22,5f5f09ebf7e0497dcdb37dee,23,0.02,0.05,0,0.05,2.371000051,22,5.666666667,63,18,17,14,14
23,5f5f09ebf7e0497dcdb37dee,24,0.03,0.03,0,0.03,1.940999985,22,5.666666667,63,18,17,14,14
24,5f5f09ebf7e0497dcdb37dee,25,0.05,0.03,1,0.05,0.967000008,22,5.666666667,63,18,17,14,14
25,5f5f09ebf7e0497dcdb37dee,26,0.02,0.04,0,0.04,0.650000095,22,5.666666667,63,18,17,14,14
26,5f5f09ebf7e0497dcdb37dee,27,0.01,0.02,0,0.02,0.8800001140000001,22,5.666666667,63,18,17,14,14
27,5f5f09ebf7e0497dcdb37dee,28,0.02,0.02,1,0.02,0.7569999690000001,22,5.666666667,63,18,17,14,14
28,5f5f09ebf7e0497dcdb37dee,29,0.02,0.04,0,0.04,0.644000053,22,5.666666667,63,18,17,14,14
29,5f5f09ebf7e0497dcdb37dee,30,0.03,0.01,1,0.03,0.782000065,22,5.666666667,63,18,17,14,14
30,5f5f09ebf7e0497dcdb37dee,31,0.02,0.03,0,0.03,0.746999979,22,5.666666667,63,18,17,14,14
31,5f5f09ebf7e0497dcdb37dee,32,0.02,0.01,1,0.02,0.68599987,22,5.666666667,63,18,17,14,14
32,5f5f09ebf7e0497dcdb37dee,33,0.04,0.03,1,0.04,1.513999939,22,5.666666667,63,18,17,14,14
33,5f5f09ebf7e0497dcdb37dee,34,0.01,0.03,0,0.03,1.499000072,22,5.666666667,63,18,17,14,14
34,5f5f09ebf7e0497dcdb37dee,35,0.05,0.02,1,0.05,1.248000145,22,5.666666667,63,18,17,14,14
35,5f5f09ebf7e0497dcdb37dee,36,0.01,0.04,0,0.04,0.953999996,22,5.666666667,63,18,17,14,14
36,5f5f09ebf7e0497dcdb37dee,37,0.05,0.02,1,0.05,0.684999943,22,5.666666667,63,18,17,14,14
37,5f5f09ebf7e0497dcdb37dee,38,0.05,0.01,1,0.05,0.753000021,22,5.666666667,63,18,17,14,14
38,5f5f09ebf7e0497dcdb37dee,39,0.02,0.02,0,0.02,0.7250001429999999,22,5.666666667,63,18,17,14,14
39,5f5f09ebf7e0497dcdb37dee,40,0.02,0.05,0,0.05,0.873000145,22,5.666666667,63,18,17,14,14
40,5f5f09ebf7e0497dcdb37dee,41,0.02,0.03,0,0.03,0.882999897,22,5.666666667,63,18,17,14,14
41,5f5f09ebf7e0497dcdb37dee,42,0.03,0.03,1,0.03,0.6809999940000001,22,5.666666667,63,18,17,14,14
42,5f5f09ebf7e0497dcdb37dee,43,0.05,0.04,1,0.05,1.25,22,5.666666667,63,18,17,14,14
43,5f5f09ebf7e0497dcdb37dee,44,0.01,0.03,0,0.03,1.151000023,22,5.666666667,63,18,17,14,14
44,5f5f09ebf7e0497dcdb37dee,45,0.05,0.01,1,0.05,0.594000101,22,5.666666667,63,18,17,14,14
45,5f5f09ebf7e0497dcdb37dee,46,0.01,0.04,0,0.04,0.70600009,22,5.666666667,63,18,17,14,14
46,5f5f09ebf7e0497dcdb37dee,47,0.04,0.01,1,0.04,0.648999929,22,5.666666667,63,18,17,14,14
47,5f5f09ebf7e0497dcdb37dee,48,0.04,0.01,1,0.04,0.665999889,22,5.666666667,63,18,17,14,14
48,5f5f09ebf7e0497dcdb37dee,49,0.05,0.01,1,0.05,0.6799998279999999,22,5.666666667,63,18,17,14,14
49,5f5f09ebf7e0497dcdb37dee,50,0.03,0.05,0,0.05,1.338999987,22,5.666666667,63,18,17,14,14
0,5ff0a56b116bbf440e520992,1,0.01,0.02,0,0.02,2.485999823,15,7.0,77,16,27,7,27
1,5ff0a56b116bbf440e520992,2,0.05,0.03,1,0.05,1.58100009,15,7.0,77,16,27,7,27
2,5ff0a56b116bbf440e520992,3,0.01,0.05,0,0.05,1.617000103,15,7.0,77,16,27,7,27
3,5ff0a56b116bbf440e520992,4,0.02,0.03,0,0.03,1.6089999680000002,15,7.0,77,16,27,7,27
4,5ff0a56b116bbf440e520992,5,0.05,0.02,0,0.02,1.138999939,15,7.0,77,16,27,7,27
5,5ff0a56b116bbf440e520992,6,0.04,0.03,1,0.04,1.160000086,15,7.0,77,16,27,7,27
6,5ff0a56b116bbf440e520992,7,0.05,0.01,0,0.01,0.7149999140000001,15,7.0,77,16,27,7,27
7,5ff0a56b116bbf440e520992,8,0.02,0.05,0,0.05,0.822999954,15,7.0,77,16,27,7,27
8,5ff0a56b116bbf440e520992,9,0.01,0.01,1,0.01,0.3910000320000001,15,7.0,77,16,27,7,27
9,5ff0a56b116bbf440e520992,10,0.02,0.05,1,0.02,0.782999992,15,7.0,77,16,27,7,27
10,5ff0a56b116bbf440e520992,11,0.03,0.03,0,0.03,0.352999926,15,7.0,77,16,27,7,27
11,5ff0a56b116bbf440e520992,12,0.01,0.04,0,0.04,0.406999826,15,7.0,77,16,27,7,27
12,5ff0a56b116bbf440e520992,13,0.01,0.03,0,0.03,0.789999962,15,7.0,77,16,27,7,27
13,5ff0a56b116bbf440e520992,14,0.03,0.01,1,0.03,1.02699995,15,7.0,77,16,27,7,27
14,5ff0a56b116bbf440e520992,15,0.03,0.02,1,0.03,0.79700017,15,7.0,77,16,27,7,27
15,5ff0a56b116bbf440e520992,16,0.04,0.04,1,0.04,1.131000042,15,7.0,77,16,27,7,27
16,5ff0a56b116bbf440e520992,17,0.01,0.05,0,0.05,0.997999907,15,7.0,77,16,27,7,27
17,5ff0a56b116bbf440e520992,18,0.01,0.02,0,0.02,1.3430001740000002,15,7.0,77,16,27,7,27
18,5ff0a56b116bbf440e520992,19,0.04,0.01,1,0.04,1.457999945,15,7.0,77,16,27,7,27
19,5ff0a56b116bbf440e520992,20,0.02,0.04,0,0.04,1.23300004,15,7.0,77,16,27,7,27
20,5ff0a56b116bbf440e520992,21,0.02,0.04,0,0.04,1.407999992,15,7.0,77,16,27,7,27
21,5ff0a56b116bbf440e520992,22,0.05,0.01,1,0.05,1.578000069,15,7.0,77,16,27,7,27
22,5ff0a56b116bbf440e520992,23,0.03,0.02,1,0.03,1.4149999619999998,15,7.0,77,16,27,7,27
23,5ff0a56b116bbf440e520992,24,0.05,0.01,1,0.05,0.825999975,15,7.0,77,16,27,7,27
24,5ff0a56b116bbf440e520992,25,0.05,0.03,1,0.05,1.4049999709999998,15,7.0,77,16,27,7,27
25,5ff0a56b116bbf440e520992,26,0.05,0.01,0,0.01,0.914000034,15,7.0,77,16,27,7,27
26,5ff0a56b116bbf440e520992,27,0.01,0.02,0,0.02,1.4600000380000002,15,7.0,77,16,27,7,27
27,5ff0a56b116bbf440e520992,28,0.02,0.02,1,0.02,1.037999868,15,7.0,77,16,27,7,27
28,5ff0a56b116bbf440e520992,29,0.02,0.05,1,0.02,1.443000078,15,7.0,77,16,27,7,27
29,5ff0a56b116bbf440e520992,30,0.05,0.04,1,0.05,0.86500001,15,7.0,77,16,27,7,27
30,5ff0a56b116bbf440e520992,31,0.01,0.04,0,0.04,1.232000113,15,7.0,77,16,27,7,27
31,5ff0a56b116bbf440e520992,32,0.01,0.04,0,0.04,1.596999884,15,7.0,77,16,27,7,27
32,5ff0a56b116bbf440e520992,33,0.04,0.03,1,0.04,1.5599999430000002,15,7.0,77,16,27,7,27
33,5ff0a56b116bbf440e520992,34,0.05,0.03,1,0.05,1.138999939,15,7.0,77,16,27,7,27
34,5ff0a56b116bbf440e520992,35,0.03,0.05,0,0.05,1.532000065,15,7.0,77,16,27,7,27
35,5ff0a56b116bbf440e520992,36,0.02,0.02,1,0.02,1.847999811,15,7.0,77,16,27,7,27
36,5ff0a56b116bbf440e520992,37,0.02,0.03,0,0.03,2.09800005,15,7.0,77,16,27,7,27
37,5ff0a56b116bbf440e520992,38,0.05,0.02,1,0.05,1.464999914,15,7.0,77,16,27,7,27
38,5ff0a56b116bbf440e520992,39,0.04,0.01,1,0.04,1.167999983,15,7.0,77,16,27,7,27
39,5ff0a56b116bbf440e520992,40,0.05,0.01,1,0.05,1.947999954,15,7.0,77,16,27,7,27
40,5ff0a56b116bbf440e520992,41,0.04,0.02,1,0.04,1.592000008,15,7.0,77,16,27,7,27
41,5ff0a56b116bbf440e520992,42,0.05,0.02,1,0.05,2.085000038,15,7.0,77,16,27,7,27
42,5ff0a56b116bbf440e520992,43,0.04,0.01,1,0.04,1.3910000319999998,15,7.0,77,16,27,7,27
43,5ff0a56b116bbf440e520992,44,0.02,0.01,0,0.01,1.542999983,15,7.0,77,16,27,7,27
44,5ff0a56b116bbf440e520992,45,0.04,0.03,1,0.04,0.907999992,15,7.0,77,16,27,7,27
45,5ff0a56b116bbf440e520992,46,0.01,0.03,0,0.03,0.968000174,15,7.0,77,16,27,7,27
46,5ff0a56b116bbf440e520992,47,0.01,0.05,,,,15,7.0,77,16,27,7,27
47,5ff0a56b116bbf440e520992,48,0.03,0.01,,,,15,7.0,77,16,27,7,27
48,5ff0a56b116bbf440e520992,49,0.03,0.05,1,0.03,2.062000036,15,7.0,77,16,27,7,27
49,5ff0a56b116bbf440e520992,50,0.03,0.03,0,0.03,1.447999954,15,7.0,77,16,27,7,27
0,549ea92efdf99b4ffa5fa208,1,0.04,0.03,0,0.03,2.329999924,26,4.0,78,24,26,15,13
1,549ea92efdf99b4ffa5fa208,2,0.05,0.01,0,0.01,1.789000034,26,4.0,78,24,26,15,13
2,549ea92efdf99b4ffa5fa208,3,0.01,0.01,1,0.01,2.854000092,26,4.0,78,24,26,15,13
3,549ea92efdf99b4ffa5fa208,4,0.02,0.03,1,0.02,1.828999996,26,4.0,78,24,26,15,13
4,549ea92efdf99b4ffa5fa208,5,0.04,0.01,0,0.01,1.305999994,26,4.0,78,24,26,15,13
5,549ea92efdf99b4ffa5fa208,6,0.05,0.02,0,0.02,1.6410000319999998,26,4.0,78,24,26,15,13
6,549ea92efdf99b4ffa5fa208,7,0.03,0.01,0,0.01,1.900000095,26,4.0,78,24,26,15,13
7,549ea92efdf99b4ffa5fa208,8,0.01,0.02,1,0.01,2.370000124,26,4.0,78,24,26,15,13
8,549ea92efdf99b4ffa5fa208,9,0.02,0.01,1,0.02,1.64199996,26,4.0,78,24,26,15,13
9,549ea92efdf99b4ffa5fa208,10,0.01,0.05,0,0.05,1.5809998509999998,26,4.0,78,24,26,15,13
10,549ea92efdf99b4ffa5fa208,11,0.05,0.01,0,0.01,1.662000179,26,4.0,78,24,26,15,13
11,549ea92efdf99b4ffa5fa208,12,0.05,0.02,1,0.05,2.512000084,26,4.0,78,24,26,15,13
12,549ea92efdf99b4ffa5fa208,13,0.02,0.04,1,0.02,3.184000015,26,4.0,78,24,26,15,13
13,549ea92efdf99b4ffa5fa208,14,0.03,0.05,0,0.05,2.052000046,26,4.0,78,24,26,15,13
14,549ea92efdf99b4ffa5fa208,15,0.01,0.03,0,0.03,2.55099988,26,4.0,78,24,26,15,13
15,549ea92efdf99b4ffa5fa208,16,0.02,0.02,0,0.02,3.09499979,26,4.0,78,24,26,15,13
16,549ea92efdf99b4ffa5fa208,17,0.04,0.01,1,0.04,2.670000076,26,4.0,78,24,26,15,13
17,549ea92efdf99b4ffa5fa208,18,0.01,0.05,0,0.05,3.463999987,26,4.0,78,24,26,15,13
18,549ea92efdf99b4ffa5fa208,19,0.01,0.05,0,0.05,2.578999996,26,4.0,78,24,26,15,13
19,549ea92efdf99b4ffa5fa208,20,0.03,0.02,0,0.02,1.756000042,26,4.0,78,24,26,15,13
20,549ea92efdf99b4ffa5fa208,21,0.05,0.03,0,0.03,1.782999992,26,4.0,78,24,26,15,13
21,549ea92efdf99b4ffa5fa208,22,0.04,0.01,1,0.04,1.900000095,26,4.0,78,24,26,15,13
22,549ea92efdf99b4ffa5fa208,23,0.03,0.03,0,0.03,1.585999966,26,4.0,78,24,26,15,13
23,549ea92efdf99b4ffa5fa208,24,0.05,0.04,0,0.04,2.518999815,26,4.0,78,24,26,15,13
24,549ea92efdf99b4ffa5fa208,25,0.05,0.01,0,0.01,1.38499999,26,4.0,78,24,26,15,13
