subid,subtrial,social_money,nonsocial_money,exp_chosen,decision_price,reaction_time,AQ,MSPSS,IRI_total,IRI_FS,IRI_EC,IRI_PD,IRI_PT
60fe2fb42ec6d443757a92fc,27,0.02,0.02,1,0.02,3.2826,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,28,0.05,0.03,0,0.03,1.6603,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,29,0.02,0.01,1,0.02,3.3761,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,30,0.02,0.04,0,0.04,3.0436,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,31,0.01,0.03,1,0.01,3.1258,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,32,0.02,0.03,0,0.03,3.5653,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,33,0.03,0.02,1,0.03,2.2612,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,34,0.01,0.04,0,0.04,2.8597,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,35,0.01,0.05,1,0.01,3.5588,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,36,0.04,0.01,1,0.04,2.5945,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,37,0.02,0.03,0,0.03,2.212,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,38,0.04,0.02,0,0.02,1.8768,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,39,0.03,0.01,1,0.03,3.4414,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,40,0.03,0.04,1,0.03,3.6777,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,41,0.01,0.02,0,0.02,1.6433,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,42,0.01,0.01,0,0.01,5.4414,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,43,0.02,0.01,0,0.01,3.5246,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,44,0.04,0.02,0,0.02,2.2299,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,45,0.04,0.03,1,0.04,3.1274,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,46,0.01,0.03,0,0.03,4.8964,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,47,0.03,0.05,0,0.05,9.0239,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,48,0.01,0.04,0,0.04,7.0227,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,49,0.04,0.03,1,0.04,3.4324,27,7,78,18,26,12,22
60fe2fb42ec6d443757a92fc,50,0.02,0.05,0,0.05,3.4422,27,7,78,18,26,12,22
610808ab1708833b02eb8a57,1,0.02,0.01,0,0.01,4.5533,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,2,0.04,0.03,1,0.04,3.6324,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,3,0.05,0.01,1,0.05,2.5399,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,4,0.01,0.05,0,0.05,3.9463,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,5,0.04,0.05,0,0.05,2.7247,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,6,0.05,0.05,0,0.05,2.3899,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,7,0.01,0.01,0,0.01,3.9343,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,8,0.03,0.04,0,0.04,2.2731,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,9,0.04,0.01,1,0.04,5.6016,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,10,0.03,0.05,0,0.05,3.2194,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,11,0.04,0.05,0,0.05,5.5659,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,12,0.03,0.03,1,0.03,2.5087,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,13,0.01,0.02,0,0.02,2.4065,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,14,0.02,0.04,0,0.04,2.9452,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,15,0.04,0.03,1,0.04,3.4952,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,16,0.02,0.01,1,0.02,4.3306,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,17,0.04,0.01,0,0.01,2.2999,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,18,0.05,0.04,0,0.04,2.0579,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,19,0.03,0.03,1,0.03,5.7387,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,20,0.01,0.03,1,0.01,3.705,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,21,0.03,0.04,0,0.04,3.1472,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,22,0.02,0.03,1,0.02,4.5632,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,23,0.05,0.03,0,0.03,3.7254,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,24,0.02,0.02,0,0.02,3.2442,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,25,0.04,0.02,1,0.04,6.8257,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,26,0.04,0.02,1,0.04,6.8268,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,27,0.01,0.01,0,0.01,5.4655,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,28,0.04,0.04,0,0.04,3.7775,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,29,0.02,0.03,0,0.03,6.2174,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,30,0.02,0.04,0,0.04,5.7991,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,31,0.03,0.01,1,0.03,5.0816,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,32,0.01,0.02,0,0.02,7.005,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,33,0.05,0.02,1,0.05,6.0843,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,34,0.01,0.04,0,0.04,3.6092,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,35,0.05,0.03,1,0.05,2.2033,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,36,0.04,0.04,0,0.04,6.2421,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,37,0.01,0.05,0,0.05,3.0792,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,38,0.03,0.05,0,0.05,4.6313,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,39,0.02,0.05,0,0.05,2.5615,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,40,0.03,0.02,1,0.03,2.6775,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,41,0.03,0.01,1,0.03,3.1271,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,42,0.03,0.02,0,0.02,3.5106,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,43,0.01,0.03,0,0.03,5.1416,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,44,0.05,0.05,0,0.05,5.3365,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,45,0.05,0.01,0,0.01,3.5276,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,46,0.05,0.04,1,0.05,3.3017,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,47,0.02,0.05,0,0.05,6.7868,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,48,0.05,0.02,0,0.02,4.3569,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,49,0.02,0.02,0,0.02,3.5602,24,6.25,87,28,25,18,16
610808ab1708833b02eb8a57,50,0.01,0.04,0,0.04,4.0479,24,6.25,87,28,25,18,16
5dc368ce880a2927e264dbec,1,0.01,0.04,1,0.01,2.2167,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,2,0.03,0.03,0,0.03,2.0785,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,3,0.04,0.05,1,0.04,1.671,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,4,0.04,0.03,0,0.03,2.2543,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,5,0.01,0.03,0,0.03,1.5868,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,6,0.03,0.04,1,0.03,1.5815,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,7,0.03,0.05,1,0.03,2.3839,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,8,0.03,0.02,1,0.03,2.3094,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,9,0.01,0.05,1,0.01,2.336,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,10,0.02,0.04,0,0.04,1.8111,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,11,0.05,0.01,1,0.05,2.594,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,12,0.02,0.03,0,0.03,2.9212,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,13,0.05,0.01,1,0.05,2.3998,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,14,0.04,0.01,1,0.04,2.3839,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,15,0.03,0.04,0,0.04,1.3727,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,16,0.02,0.05,0,0.05,1.7721,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,17,0.05,0.05,0,0.05,1.9355,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,18,0.02,0.01,0,0.01,3.4659,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,19,0.02,0.03,0,0.03,1.435,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,20,0.01,0.01,0,0.01,2.4241,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,21,0.04,0.04,0,0.04,1.4655,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,22,0.03,0.02,0,0.02,2.0783,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,23,0.05,0.02,1,0.05,2.2916,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,24,0.01,0.05,1,0.01,2.3854,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,25,0.01,0.02,0,0.02,1.5112,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,26,0.05,0.02,1,0.05,2.1636,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,27,0.04,0.01,0,0.01,2.0295,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,28,0.01,0.04,0,0.04,4.2332,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,29,0.05,0.03,0,0.03,2.2355,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,30,0.02,0.02,1,0.02,3.9026,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,31,0.03,0.03,1,0.03,3.5689,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,32,0.01,0.02,0,0.02,3.058,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,33,0.04,0.04,0,0.04,2.9262,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,34,0.05,0.05,0,0.05,1.7702,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,35,0.02,0.05,0,0.05,2.0379,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,36,0.04,0.05,0,0.05,2.1804,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,37,0.02,0.01,1,0.02,4.3512,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,38,0.05,0.04,0,0.04,2.368,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,39,0.02,0.04,0,0.04,2.7201,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,40,0.04,0.02,1,0.04,2.5698,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,41,0.01,0.03,1,0.01,2.7123,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,42,0.04,0.02,0,0.02,1.8729,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,43,0.03,0.05,0,0.05,2.4926,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,44,0.03,0.01,0,0.01,4.039,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,45,0.05,0.03,0,0.03,2.5344,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,46,0.05,0.04,0,0.04,1.5983,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,47,0.03,0.01,1,0.03,3.5712,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,48,0.02,0.02,0,0.02,2.0539,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,49,0.01,0.01,1,0.01,3.0362,26,4.416666667,73,19,23,16,15
5dc368ce880a2927e264dbec,50,0.04,0.03,0,0.03,3.782,26,4.416666667,73,19,23,16,15
6109d72bcd6919f7b64afbe3,1,0.03,0.04,0,0.04,2.4104,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,2,0.02,0.01,0,0.01,3.5135,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,3,0.05,0.01,1,0.05,2.4969,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,4,0.02,0.04,1,0.02,4.8219,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,5,0.05,0.05,1,0.05,3.3698,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,6,0.01,0.01,1,0.01,3.0839,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,7,0.02,0.01,1,0.02,2.5343,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,8,0.05,0.04,0,0.04,3.2206,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,9,0.01,0.04,1,0.01,2.5357,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,10,0.04,0.05,0,0.05,1.9657,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,11,0.02,0.02,0,0.02,2.8465,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,12,0.01,0.05,1,0.01,1.8686,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,13,0.03,0.02,0,0.02,2.5707,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,14,0.02,0.05,0,0.05,4.2478,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,15,0.02,0.03,1,0.02,2.8378,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,16,0.01,0.03,1,0.01,3.4095,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,17,0.03,0.03,1,0.03,3.9211,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,18,0.03,0.05,0,0.05,2.5632,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,19,0.04,0.03,1,0.04,3.1997,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,20,0.05,0.05,1,0.05,2.4796,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,21,0.05,0.01,0,0.01,1.8319,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,22,0.05,0.03,0,0.03,2.6498,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,23,0.01,0.03,1,0.01,2.0795,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,24,0.04,0.04,0,0.04,2.5101,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,25,0.04,0.05,1,0.04,2.4884,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,26,0.05,0.02,1,0.05,2.6528,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,27,0.03,0.02,1,0.03,2.7622,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,28,0.01,0.05,1,0.01,2.6857,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,29,0.05,0.03,1,0.05,2.4216,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,30,0.02,0.04,1,0.02,3.3542,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,31,0.04,0.02,1,0.04,2.9872,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,32,0.04,0.01,0,0.01,3.8709,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,33,0.01,0.01,0,0.01,3.6007,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,34,0.02,0.02,1,0.02,2.4775,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,35,0.04,0.02,0,0.02,2.334,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,36,0.02,0.03,0,0.03,2.5722,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,37,0.03,0.04,1,0.03,2.0045,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,38,0.03,0.01,1,0.03,2.0202,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,39,0.01,0.04,1,0.01,2.8046,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,40,0.01,0.02,0,0.02,2.0713,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,41,0.03,0.03,1,0.03,2.8977,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,42,0.04,0.03,1,0.04,2.687,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,43,0.04,0.01,0,0.01,2.4764,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,44,0.02,0.05,0,0.05,2.2618,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,45,0.01,0.02,1,0.01,4.9738,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,46,0.03,0.01,1,0.03,2.6408,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,47,0.05,0.02,1,0.05,3.2864,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,48,0.04,0.04,0,0.04,6.3017,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,49,0.03,0.05,1,0.03,2.8344,19,5.166666667,70,17,27,10,16
6109d72bcd6919f7b64afbe3,50,0.05,0.04,0,0.04,2.3207,19,5.166666667,70,17,27,10,16
5f2f566ddaea2a3417b75920,1,0.02,0.03,1,0.02,2.6381,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,2,0.03,0.01,0,0.01,1.2398,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,3,0.04,0.05,1,0.04,1.4733,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,4,0.05,0.01,0,0.01,0.9237,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,5,0.04,0.01,0,0.01,1.4736,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,6,0.03,0.01,0,0.01,1.1228,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,7,0.05,0.04,0,0.04,1.3902,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,8,0.01,0.01,1,0.01,1.657,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,9,0.01,0.05,1,0.01,1.0404,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,10,0.03,0.03,0,0.03,2.0908,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,11,0.02,0.05,1,0.02,1.1897,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,12,0.03,0.04,1,0.03,0.8077,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,13,0.01,0.05,1,0.01,1.0752,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,14,0.05,0.01,0,0.01,0.7715,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,15,0.03,0.05,1,0.03,1.2573,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,16,0.01,0.03,1,0.01,0.8389,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,17,0.02,0.02,0,0.02,2.5563,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,18,0.03,0.04,1,0.03,2.7072,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,19,0.04,0.01,0,0.01,1.2405,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,20,0.04,0.02,0,0.02,2.0736,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,21,0.05,0.05,0,0.05,1.6066,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,22,0.04,0.05,1,0.04,2.14,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,23,0.04,0.03,0,0.03,1.2244,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,24,0.05,0.02,0,0.02,0.8251,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,25,0.05,0.03,0,0.03,2.2728,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,26,0.02,0.04,1,0.02,1.3247,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,27,0.04,0.04,0,0.04,2.7726,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,28,0.04,0.02,0,0.02,1.7747,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,29,0.02,0.03,1,0.02,1.5751,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,30,0.01,0.01,0,0.01,1.7413,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,31,0.05,0.03,0,0.03,1.2733,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,32,0.05,0.04,0,0.04,1.9245,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,33,0.02,0.02,0,0.02,1.4572,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,34,0.05,0.05,1,0.05,2.0894,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,35,0.02,0.01,0,0.01,4.0898,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,36,0.02,0.04,1,0.02,2.3895,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,37,0.01,0.03,1,0.01,4.2403,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,38,0.03,0.02,0,0.02,1.6072,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,39,0.02,0.01,0,0.01,1.9903,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,40,0.01,0.02,1,0.01,1.2079,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,41,0.02,0.05,1,0.02,3.9236,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,42,0.03,0.03,1,0.03,2.0897,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,43,0.01,0.04,1,0.01,0.9073,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,44,0.05,0.02,0,0.02,2.1397,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,45,0.04,0.03,0,0.03,1.3419,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,46,0.01,0.02,1,0.01,1.2071,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,47,0.01,0.04,1,0.01,1.2237,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,48,0.03,0.05,1,0.03,1.0238,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,49,0.03,0.02,0,0.02,1.1393,32,5.25,69,5,27,25,12
5f2f566ddaea2a3417b75920,50,0.04,0.04,0,0.04,2.0897,32,5.25,69,5,27,25,12
6111646d1922d97d81f4f9c1,1,0.04,0.05,1,0.04,2.9046,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,2,0.05,0.03,0,0.03,1.7538,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,3,0.03,0.01,1,0.03,2.3703,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,4,0.05,0.05,1,0.05,1.7883,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,5,0.05,0.05,0,0.05,1.7381,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,6,0.02,0.02,0,0.02,3.1684,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,7,0.01,0.02,0,0.02,1.8869,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,8,0.02,0.01,1,0.02,2.5379,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,9,0.01,0.05,0,0.05,0.9299,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,10,0.05,0.01,1,0.05,2.0539,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,11,0.03,0.03,1,0.03,2.5868,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,12,0.05,0.04,1,0.05,3.3036,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,13,0.01,0.01,1,0.01,3.3204,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,14,0.01,0.03,0,0.03,2.2873,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,15,0.03,0.05,0,0.05,1.7234,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,16,0.02,0.05,1,0.02,1.7909,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,17,0.03,0.01,1,0.03,1.773,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,18,0.02,0.01,0,0.01,1.3554,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,19,0.01,0.05,0,0.05,1.8039,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,20,0.02,0.02,0,0.02,3.0061,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,21,0.01,0.01,0,0.01,2.0708,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,22,0.02,0.04,1,0.02,1.4733,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,23,0.02,0.03,1,0.02,2.6563,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,24,0.03,0.05,1,0.03,2.2878,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,25,0.01,0.03,1,0.01,2.2212,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,26,0.02,0.05,0,0.05,1.6214,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,27,0.04,0.05,1,0.04,1.7071,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,28,0.04,0.02,1,0.04,3.7196,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,29,0.03,0.03,1,0.03,2.1712,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,30,0.01,0.04,1,0.01,2.0887,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,31,0.03,0.02,1,0.03,1.8713,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,32,0.05,0.02,1,0.05,1.9059,10,7,91,28,26,12,25
6111646d1922d97d81f4f9c1,33,0.05,0.02,1,0.05,1.8738,10,7,91,28,26,12,25
